id,q_forward,q_rotate_left,q_rotate_right
0,-0.1641780585050583,0.0,0.0
1,13.51154613494873,0.0,4.606171131134033
2,0.05000000074505806,0.0,0.0
3,2.0850017070770264,0.0,0.0
4,0.05000000074505806,0.0,0.0
5,0.05000000074505806,0.0,0.0
6,0.05000000074505806,0.0,0.0
7,0.05000000074505806,0.0,0.0
8,41.7795295715332,-0.8012545704841614,6.173803329467773
9,11.550896644592285,0.0,0.0
10,26.340425491333008,5.626646995544434,0.0
11,13.114217758178711,0.0,0.27599385380744934
12,0.05000000074505806,0.0,0.0
13,-1.0149999856948853,0.0,0.0
14,3.302429437637329,0.0,0.0
15,-2.815000057220459,4.920388221740723,0.0
16,0.05000000074505806,0.0,0.0
17,0.05000000074505806,0.0,0.0
18,0.05000000074505806,0.0,0.0
19,0.05000000074505806,0.0,0.0
20,0.05000000074505806,0.0,0.0
21,1.9850000143051147,0.0,0.0
22,6.204249858856201,14.422525405883789,0.0
23,0.013398736715316772,0.0,0.0
24,-1.1541380882263184,-0.9177027940750122,33.204010009765625
25,-1.000749945640564,15.061836242675781,-1.3481522798538208
26,-0.050573986023664474,-1.0863016843795776,2.2433078289031982
27,0.018741987645626068,-2.0063552856445312,4.270386695861816
28,0.05000000074505806,0.0,0.0
29,0.05000000074505806,0.0,0.0
30,0.05000000074505806,0.0,0.0
31,0.05000000074505806,0.0,0.0
32,117.40840148925781,20.21478271484375,-0.30847617983818054
33,-1.000749945640564,0.9266707301139832,0.0
34,33.30897521972656,3.1775171756744385,3.910306453704834
35,-1.1272517442703247,5.150558948516846,-1.9465059041976929
36,0.05000000074505806,0.0,0.0
37,-2.475421905517578,0.0,0.0
38,-4.8806233406066895,0.0,0.0
39,4.186229228973389,0.0,0.0
40,0.05000000074505806,0.0,0.0
41,0.05000000074505806,0.0,0.0
42,0.05000000074505806,0.0,0.0
43,0.05000000074505806,0.0,0.0
44,-2.076430082321167,0.0,0.0
45,0.05000000074505806,0.0,0.0
46,-4.649847984313965,9.215276718139648,0.0
47,1.999250054359436,0.0,0.0
48,-2.2149999141693115,0.0,0.0
49,-1.9299651384353638,14.902436256408691,0.0
50,-1.9007500410079956,0.0,0.0
51,0.05000000074505806,0.0,0.0
52,0.05000000074505806,0.0,0.0
53,0.05000000074505806,0.0,0.0
54,0.05000000074505806,0.0,0.0
55,0.05000000074505806,0.0,0.0
56,-2.8007500171661377,6.802072048187256,0.0
57,0.05000000074505806,13.441893577575684,0.0
58,0.7613884806632996,0.17984960973262787,0.0
59,66.03949737548828,0.0,0.1827051192522049
60,0.05000000074505806,0.0,0.0
61,4.567422389984131,4.3259382247924805,0.0
62,0.05000000074505806,0.0,0.0
63,-1.000749945640564,5.449331283569336,0.0
64,0.05000000074505806,0.0,0.0
65,0.05000000074505806,0.0,0.0
66,0.05000000074505806,0.0,0.0
67,0.05000000074505806,0.0,0.0
68,49.30609893798828,-4.090817928314209,-3.0984532833099365
69,0.21789242327213287,-0.10519729554653168,0.0
70,-1.000749945640564,13.520745277404785,0.0
71,105.29145812988281,14.88879108428955,0.0
72,-4.651768207550049,12.049935340881348,0.0
73,1.0933979749679565,4.203447341918945,0.0
74,4.962014198303223,0.0,0.0
75,-1.9007500410079956,18.227386474609375,0.0
76,0.05000000074505806,0.0,0.0
77,0.05000000074505806,0.0,0.0
78,0.05000000074505806,0.0,0.0
79,0.05000000074505806,0.0,0.0
80,34.978294372558594,0.0,7.1376776695251465
81,1.6979074478149414,30.238361358642578,13.443107604980469
82,1.948987364768982,1.4324649572372437,6.74304723739624
83,21.553720474243164,6.091534614562988,7.770053386688232
84,-1.000749945640564,8.998337745666504,0.0
85,-1.000749945640564,-1.8302137851715088,24.70399284362793
86,-1.000749945640564,0.0,0.0
87,7.021133899688721,0.0,0.0
88,0.05000000074505806,0.0,0.0
89,0.05000000074505806,0.0,0.0
90,0.05000000074505806,0.0,0.0
91,0.05000000074505806,0.0,0.0
92,0.5025874972343445,11.929054260253906,0.0
93,1.999250054359436,4.63309383392334,0.0
94,35.47077941894531,0.3165459930896759,1.6337134838104248
95,0.05000000074505806,12.860417366027832,0.0
96,-0.03417695313692093,1.823785662651062,13.014871597290039
97,0.7799246907234192,8.6823091506958,0.0
98,-9.835739135742188,12.433980941772461,-9.700552940368652
99,-2.3523876667022705,-3.415347099304199,-1.3729959726333618
100,0.05000000074505806,0.0,0.0
101,0.05000000074505806,0.0,0.0
102,0.05000000074505806,0.0,0.0
103,0.05000000074505806,0.0,0.0
104,24.5971736907959,-5.493826389312744,-2.141505479812622
105,3.1858530044555664,0.0,26.57747459411621
106,21.13733673095703,6.435551643371582,43.795318603515625
107,45.541446685791016,8.386338233947754,12.023219108581543
108,-1.3481578826904297,0.0,0.0
109,-2.2007501125335693,0.0,0.0
110,0.05000000074505806,0.0,0.0
111,0.9348747730255127,0.0,0.0
112,0.05000000074505806,0.0,0.0
113,0.05000000074505806,0.0,0.0
114,0.05000000074505806,0.0,0.0
115,0.05000000074505806,0.0,0.0
116,1.790786623954773,0.0,0.0
117,-1.000749945640564,0.9840587973594666,0.0
118,174.84414672851562,0.0,0.0
119,51.488956451416016,-0.5156822204589844,0.0
120,-6.5823516845703125,0.0,0.0
121,-3.8700249195098877,0.0,0.0
122,0.05000000074505806,0.0,0.0
123,0.05000000074505806,0.0,1.497015357017517
124,0.05000000074505806,0.0,0.0
125,0.05000000074505806,0.0,0.0
126,0.05000000074505806,0.0,0.0
127,0.05000000074505806,0.0,0.0
128,67.29463195800781,0.0,0.0
129,-1.000749945640564,0.0,0.0
130,8.796069145202637,0.0,0.0
131,1.999250054359436,0.0,0.0
132,-1.000749945640564,3.256626605987549,7.2688984870910645
133,-4.20097017288208,5.710159778594971,5.281820774078369
134,-1.0149999856948853,0.0,0.5711061358451843
135,0.380712628364563,1.8002874851226807,9.287792205810547
136,0.05000000074505806,0.0,0.0
137,0.05000000074505806,0.0,0.0
138,0.05000000074505806,0.0,0.0
139,0.05000000074505806,0.0,0.0
140,61.95716857910156,0.0,0.0
141,4.084640979766846,0.0,0.0
142,2.6488702297210693,10.732460021972656,8.152490615844727
143,157.4744415283203,-1.6294481754302979,0.0
144,-2.478588104248047,14.613493919372559,0.0
145,0.05000000074505806,0.0,5.414056777954102
146,0.05000000074505806,0.0,0.0
147,0.05000000074505806,0.0,1.6914923191070557
148,0.05000000074505806,0.0,0.0
149,0.05000000074505806,0.0,0.0
150,0.05000000074505806,0.0,0.0
151,0.05000000074505806,0.0,0.0
152,74.35420227050781,0.0,0.0
153,49.490699768066406,0.0,0.9068613052368164
154,8.8574800491333,24.340248107910156,0.0
155,93.2995834350586,0.0,1.471549153327942
156,0.05000000074505806,-0.5333232283592224,3.615283250808716
157,-3.4501941204071045,16.291610717773438,0.0
158,-1.000749945640564,0.0,-4.048318386077881
159,0.05000000074505806,0.0,-2.7258920669555664
160,47.24338912963867,-0.41784223914146423,13.08264446258545
161,-3.4047675132751465,10.658808708190918,-2.8924062252044678
162,11.293843269348145,13.683959007263184,7.582243919372559
163,0.613493025302887,14.249948501586914,0.6674204468727112
164,148.20985412597656,0.0,0.0
165,0.05000000074505806,-2.281501531600952,6.305233478546143
166,-0.9388964176177979,4.836440086364746,-1.4188674688339233
167,119.4139633178711,0.25091198086738586,4.5624542236328125
168,-1.000749945640564,6.814658164978027,4.338875770568848
169,-1.9007500410079956,-1.0433707237243652,19.397428512573242
170,-1.315000057220459,23.084096908569336,0.0
171,-1.0149999856948853,-0.6090669631958008,0.3255987763404846
172,0.05000000074505806,0.0,0.0
173,0.05000000074505806,0.0,0.0
174,0.05000000074505806,0.0,0.0
175,0.05000000074505806,0.0,0.0
176,10.208528518676758,4.125235557556152,3.6303884983062744
177,0.05000000074505806,18.672077178955078,3.3449819087982178
178,114.42110443115234,6.093203544616699,0.0
179,140.29151916503906,9.251651763916016,3.3782660961151123
180,-1.000749945640564,9.392271041870117,0.0
181,-4.955227375030518,-0.17098365724086761,6.078151702880859
182,0.05000000074505806,0.0,-0.6978339552879333
183,5.662344932556152,5.182575225830078,19.71375274658203
184,0.05000000074505806,0.0,0.0
185,0.05000000074505806,0.0,0.0
186,0.05000000074505806,0.0,0.0
187,0.05000000074505806,0.0,0.0
188,1.3118749856948853,0.0,0.0
189,74.66179656982422,0.0,0.0
190,167.6339111328125,7.784491539001465,3.6577110290527344
191,27.460521697998047,-0.15071462094783783,1.6924411058425903
192,0.05000000074505806,0.0,0.0
193,-1.9007500410079956,6.53543758392334,0.0
194,-2.715982437133789,-1.883091688156128,0.0
195,-1.9007500410079956,-2.5348167419433594,7.101315975189209
196,0.05000000074505806,0.0,0.0
197,0.05000000074505806,0.0,0.0
198,0.05000000074505806,0.0,0.0
199,0.05000000074505806,0.0,0.0
200,47.720951080322266,14.917464256286621,0.0
201,-1.0149999856948853,4.602297306060791,0.0
202,30.347681045532227,7.314545631408691,9.244877815246582
203,8.295774459838867,-0.00435276236385107,0.0
204,-1.000749945640564,8.689964294433594,-3.0053515434265137
205,-1.000749945640564,10.53866195678711,6.617911338806152
206,-2.783559799194336,17.013795852661133,0.0
207,-1.9149999618530273,13.953335762023926,-1.5896400213241577
208,0.05000000074505806,0.0,0.0
209,0.05000000074505806,0.0,0.0
210,0.05000000074505806,0.0,0.0
211,0.05000000074505806,0.0,0.0
212,21.380672454833984,-1.3375253677368164,10.540884017944336
213,111.8679428100586,0.0,7.299918174743652
214,14.15342903137207,6.695666790008545,7.500837326049805
215,52.648468017578125,-1.535396695137024,-0.9092676639556885
216,-1.9007500410079956,-0.5791378617286682,11.773406028747559
217,-1.727372169494629,9.815154075622559,-0.5728983283042908
218,-0.5817667841911316,-1.7235602140426636,-3.3407230377197266
219,-1.7003493309020996,4.290510177612305,-3.3375089168548584
220,0.05000000074505806,0.0,0.0
221,0.05000000074505806,0.0,0.0
222,0.05000000074505806,0.0,0.0
223,0.05000000074505806,0.0,0.0
224,14.905289649963379,0.0,15.480905532836914
225,2.5156376361846924,0.15925392508506775,0.0
226,30.021175384521484,7.750079154968262,1.0096681118011475
227,23.873817443847656,10.453145980834961,0.0
228,-1.000749945640564,14.16003131866455,0.0
229,-2.050524950027466,0.5060571432113647,0.0
230,-0.31526193022727966,6.979052543640137,0.0
231,-1.0149999856948853,-0.02059158869087696,0.0
232,0.05000000074505806,0.0,0.0
233,0.05000000074505806,0.0,0.0
234,0.05000000074505806,0.0,0.0
235,0.05000000074505806,0.0,0.0
236,39.315242767333984,0.0,5.106389999389648
237,0.05000000074505806,3.0573930740356445,0.0
238,112.38993835449219,1.4480417966842651,4.31408166885376
239,69.22643280029297,0.0,1.0329025983810425
240,-1.000749945640564,-1.7307524681091309,26.678861618041992
241,-4.914999961853027,13.77815055847168,4.47383451461792
242,2.361456871032715,16.750778198242188,-0.6618070602416992
243,-2.093778371810913,6.119689464569092,1.4181724786758423
244,0.05000000074505806,0.0,0.0
245,0.05000000074505806,0.0,0.0
246,0.05000000074505806,0.0,0.0
247,0.05000000074505806,0.0,0.0
248,9.011468887329102,0.07078158855438232,23.3511962890625
249,49.941139221191406,3.9276816844940186,0.0
250,47.49208450317383,6.668644428253174,12.513506889343262
251,15.358388900756836,21.554292678833008,4.18684720993042
252,-1.9007500410079956,-2.8807268142700195,0.0
253,-2.050524950027466,32.82199478149414,0.0
254,-1.0149999856948853,-0.07911030203104019,0.7745664119720459
255,-3.7970447540283203,-0.21898169815540314,-0.7898319363594055
256,0.05000000074505806,0.0,0.0
257,0.05000000074505806,0.0,0.0
258,0.05000000074505806,0.0,0.0
259,0.05000000074505806,0.0,0.0
260,123.7340316772461,-1.453927755355835,15.083513259887695
261,-1.0149999856948853,1.6681352853775024,1.4908595085144043
262,69.53850555419922,0.0,4.513608932495117
263,70.38990783691406,0.0,0.0
264,-1.000749945640564,2.56650710105896,0.0
265,-1.000749945640564,7.37696647644043,3.0352320671081543
266,-7.998498916625977,4.631967067718506,0.0
267,-1.000749945640564,13.974063873291016,0.3163146674633026
268,0.05000000074505806,0.0,0.0
269,0.05000000074505806,0.0,0.0
270,0.05000000074505806,0.0,0.0
271,0.05000000074505806,0.0,0.0
272,1.999250054359436,4.768469333648682,16.82305908203125
273,-1.000749945640564,-1.4292882680892944,0.0
274,10.108908653259277,33.8200569152832,15.663793563842773
275,93.46821594238281,3.9615578651428223,13.534333229064941
276,-0.899712860584259,2.858062982559204,0.0
277,-1.3924225568771362,2.774244546890259,0.0
278,-1.0149999856948853,16.91356086730957,6.3865966796875
279,-0.20211666822433472,0.0,0.0
280,0.05000000074505806,0.0,0.0
281,0.05000000074505806,0.0,0.0
282,0.05000000074505806,0.0,0.0
283,0.05000000074505806,0.0,0.0
284,105.94195556640625,8.730950355529785,-1.9204236268997192
285,4.003061294555664,0.00745979743078351,0.0
286,19.75322723388672,8.951240539550781,14.337533950805664
287,101.19452667236328,9.353562355041504,2.507744073867798
288,-1.9007500410079956,-2.7116880416870117,39.823158264160156
289,-0.44726628065109253,4.854640960693359,9.822903633117676
290,-0.30410340428352356,5.69805908203125,3.6911439895629883
291,11.007493019104004,15.587303161621094,-0.8496767282485962
292,0.05000000074505806,0.0,0.0
293,0.05000000074505806,0.0,0.0
294,0.05000000074505806,0.0,0.0
295,0.05000000074505806,0.0,0.0
296,21.772132873535156,0.0,0.0
297,-1.000749945640564,11.721685409545898,0.0
298,34.55282211303711,1.0865683555603027,4.4872331619262695
299,28.9060115814209,5.971967697143555,0.9533405900001526
300,4.227328300476074,-0.7373347282409668,6.757817268371582
301,-0.8381854295730591,3.4905073642730713,-1.7305835485458374
302,-1.000749945640564,4.463381290435791,0.0
303,-1.000749945640564,5.429605484008789,0.0
304,0.05000000074505806,0.0,0.0
305,0.05000000074505806,0.0,0.0
306,0.05000000074505806,0.0,0.0
307,0.05000000074505806,0.0,0.0
308,128.37042236328125,12.0519437789917,13.752751350402832
309,0.6442511081695557,4.7927775382995605,30.869747161865234
310,2.5949959754943848,0.0,4.564535617828369
311,-1.000749945640564,-1.1899712085723877,0.3332485556602478
312,-0.5189617276191711,-1.1844658851623535,26.998615264892578
313,-4.814905166625977,-5.363488674163818,8.06043529510498
314,2.4307281970977783,26.543317794799805,-1.2864160537719727
315,-0.6112580299377441,5.453315258026123,4.190385341644287
316,0.05000000074505806,0.0,0.0
317,0.05000000074505806,0.0,0.0
318,0.05000000074505806,0.0,0.0
319,0.05000000074505806,0.0,0.0
320,21.496545791625977,0.1662677675485611,0.6672270894050598
321,-1.000749945640564,6.623824119567871,8.520038604736328
322,41.06766128540039,17.064332962036133,15.442834854125977
